address,bathrooms,bedrooms,price,raw_text,scraped_at,square_meters,title,type,url
"Departamento en arriendo Departamento Matucana Id: 33163 Por Houm $ 200.000 2 dormitorios 1 baño 48 m² útiles Matucana, Parque Los Reyes, Santiago",1,2,200,"Departamento en arriendo Departamento Matucana Id: 33163 Por Houm $ 200.000 2 dormitorios 1 baño 48 m² útiles Matucana, Parque Los Reyes, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.834364,48,Departamento Matucana Id: 33163,Departamento,https://portalinmobiliario.com/MLC-2933707106-departamento-matucana-id-33163-_JM#polycard_client=search-nordic&position=22&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Matucana Id: 33163 Por Houm $ 200.000 2 dormitorios 1 baño 48 m² útiles Matucana, Parque Los Reyes, Santiago",1,2,200,"Departamento en arriendo Departamento Matucana Id: 33163 Por Houm $ 200.000 2 dormitorios 1 baño 48 m² útiles Matucana, Parque Los Reyes, Santiago Solicitud online de visita",2025-07-27T20:41:46.834439,48,Departamento Matucana Id: 33163,Departamento,https://portalinmobiliario.com/MLC-2933707106-departamento-matucana-id-33163-_JM#polycard_client=search-nordic&position=22&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Lira Id: 90696 Por Houm $ 500.000 2 dormitorios 2 baños 60 m² útiles Lira, Santa Isabel, Santiago",2,2,500,"Departamento en arriendo Departamento Lira Id: 90696 Por Houm $ 500.000 2 dormitorios 2 baños 60 m² útiles Lira, Santa Isabel, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.834524,60,Departamento Lira Id: 90696,Departamento,https://portalinmobiliario.com/MLC-2908176936-departamento-lira-id-90696-_JM#polycard_client=search-nordic&position=23&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Lira Id: 90696 Por Houm $ 500.000 2 dormitorios 2 baños 60 m² útiles Lira, Santa Isabel, Santiago",2,2,500,"Departamento en arriendo Departamento Lira Id: 90696 Por Houm $ 500.000 2 dormitorios 2 baños 60 m² útiles Lira, Santa Isabel, Santiago Solicitud online de visita",2025-07-27T20:41:46.834602,60,Departamento Lira Id: 90696,Departamento,https://portalinmobiliario.com/MLC-2908176936-departamento-lira-id-90696-_JM#polycard_client=search-nordic&position=23&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento San Martín Id: 40221 Por Houm $ 280.000 1 dormitorio 1 baño 33 m² útiles San Martín, Centro Histórico De Santiago",1,1,280,"Departamento en arriendo Departamento San Martín Id: 40221 Por Houm $ 280.000 1 dormitorio 1 baño 33 m² útiles San Martín, Centro Histórico De Santiago, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.834689,33,Departamento San Martín Id: 40221,Departamento,https://portalinmobiliario.com/MLC-1641552835-departamento-san-martin-id-40221-_JM#polycard_client=search-nordic&position=24&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento San Martín Id: 40221 Por Houm $ 280.000 1 dormitorio 1 baño 33 m² útiles San Martín, Centro Histórico De Santiago",1,1,280,"Departamento en arriendo Departamento San Martín Id: 40221 Por Houm $ 280.000 1 dormitorio 1 baño 33 m² útiles San Martín, Centro Histórico De Santiago, Santiago Solicitud online de visita",2025-07-27T20:41:46.834766,33,Departamento San Martín Id: 40221,Departamento,https://portalinmobiliario.com/MLC-1641552835-departamento-san-martin-id-40221-_JM#polycard_client=search-nordic&position=24&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Avenida Beauchef Id: 101433 Por Houm $ 580.000 3 dormitorios 2 baños 77 m² útiles Avenida Beauchef, Parque O'Higgins, Santiago",2,3,580,"Departamento en arriendo Departamento Avenida Beauchef Id: 101433 Por Houm $ 580.000 3 dormitorios 2 baños 77 m² útiles Avenida Beauchef, Parque O'Higgins, Santiago Solicitud online de visita Destacad...",2025-07-27T20:41:46.834852,77,Departamento Avenida Beauchef Id: 101433,Departamento,https://portalinmobiliario.com/MLC-1641508523-departamento-avenida-beauchef-id-101433-_JM#polycard_client=search-nordic&position=25&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Avenida Beauchef Id: 101433 Por Houm $ 580.000 3 dormitorios 2 baños 77 m² útiles Avenida Beauchef, Parque O'Higgins, Santiago",2,3,580,"Departamento en arriendo Departamento Avenida Beauchef Id: 101433 Por Houm $ 580.000 3 dormitorios 2 baños 77 m² útiles Avenida Beauchef, Parque O'Higgins, Santiago Solicitud online de visita",2025-07-27T20:41:46.834930,77,Departamento Avenida Beauchef Id: 101433,Departamento,https://portalinmobiliario.com/MLC-1641508523-departamento-avenida-beauchef-id-101433-_JM#polycard_client=search-nordic&position=25&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Juan Martínez De Rozas Id: 127209 Por Houm $ 290.000 1 dormitorio 1 baño 30 m² útiles Juan Martínez De Rozas, Parque Los Reyes, Santiago",1,1,290,"Departamento en arriendo Departamento Juan Martínez De Rozas Id: 127209 Por Houm $ 290.000 1 dormitorio 1 baño 30 m² útiles Juan Martínez De Rozas, Parque Los Reyes, Santiago Solicitud online de visit...",2025-07-27T20:41:46.835017,30,Departamento Juan Martínez De Rozas Id: 127209,Departamento,https://portalinmobiliario.com/MLC-1641600499-departamento-juan-martinez-de-rozas-id-127209-_JM#polycard_client=search-nordic&position=26&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Juan Martínez De Rozas Id: 127209 Por Houm $ 290.000 1 dormitorio 1 baño 30 m² útiles Juan Martínez De Rozas, Parque Los Reyes, Santiago",1,1,290,"Departamento en arriendo Departamento Juan Martínez De Rozas Id: 127209 Por Houm $ 290.000 1 dormitorio 1 baño 30 m² útiles Juan Martínez De Rozas, Parque Los Reyes, Santiago Solicitud online de visit...",2025-07-27T20:41:46.835095,30,Departamento Juan Martínez De Rozas Id: 127209,Departamento,https://portalinmobiliario.com/MLC-1641600499-departamento-juan-martinez-de-rozas-id-127209-_JM#polycard_client=search-nordic&position=26&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento San Francisco Id: 88903 Por Houm $ 440.000 2 dormitorios 2 baños 49 m² útiles San Francisco, San Diego, Santiago",2,2,440,"Departamento en arriendo Departamento San Francisco Id: 88903 Por Houm $ 440.000 2 dormitorios 2 baños 49 m² útiles San Francisco, San Diego, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.835181,49,Departamento San Francisco Id: 88903,Departamento,https://portalinmobiliario.com/MLC-2867201898-departamento-san-francisco-id-88903-_JM#polycard_client=search-nordic&position=27&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento San Francisco Id: 88903 Por Houm $ 440.000 2 dormitorios 2 baños 49 m² útiles San Francisco, San Diego, Santiago",2,2,440,"Departamento en arriendo Departamento San Francisco Id: 88903 Por Houm $ 440.000 2 dormitorios 2 baños 49 m² útiles San Francisco, San Diego, Santiago Solicitud online de visita",2025-07-27T20:41:46.835258,49,Departamento San Francisco Id: 88903,Departamento,https://portalinmobiliario.com/MLC-2867201898-departamento-san-francisco-id-88903-_JM#polycard_client=search-nordic&position=27&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Miraflores Id: 156334 Por Houm $ 750.000 4 dormitorios 3 baños 110 m² útiles Miraflores, Centro Histórico De Santiago",3,4,750,"Departamento en arriendo Departamento Miraflores Id: 156334 Por Houm $ 750.000 4 dormitorios 3 baños 110 m² útiles Miraflores, Centro Histórico De Santiago, Santiago Solicitud online de visita Destaca...",2025-07-27T20:41:46.835346,110,Departamento Miraflores Id: 156334,Departamento,https://portalinmobiliario.com/MLC-2971885436-departamento-miraflores-id-156334-_JM#polycard_client=search-nordic&position=28&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Miraflores Id: 156334 Por Houm $ 750.000 4 dormitorios 3 baños 110 m² útiles Miraflores, Centro Histórico De Santiago",3,4,750,"Departamento en arriendo Departamento Miraflores Id: 156334 Por Houm $ 750.000 4 dormitorios 3 baños 110 m² útiles Miraflores, Centro Histórico De Santiago, Santiago Solicitud online de visita",2025-07-27T20:41:46.835425,110,Departamento Miraflores Id: 156334,Departamento,https://portalinmobiliario.com/MLC-2971885436-departamento-miraflores-id-156334-_JM#polycard_client=search-nordic&position=28&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento San Diego Id: 122693 Por Houm $ 399.500 2 dormitorios 2 baños 53 m² útiles San Diego, Franklin - Biobío, Santiago",2,2,399,"Departamento en arriendo Departamento San Diego Id: 122693 Por Houm $ 399.500 2 dormitorios 2 baños 53 m² útiles San Diego, Franklin - Biobío, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.835510,53,Departamento San Diego Id: 122693,Departamento,https://portalinmobiliario.com/MLC-1629182491-departamento-san-diego-id-122693-_JM#polycard_client=search-nordic&position=29&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento San Diego Id: 122693 Por Houm $ 399.500 2 dormitorios 2 baños 53 m² útiles San Diego, Franklin - Biobío, Santiago",2,2,399,"Departamento en arriendo Departamento San Diego Id: 122693 Por Houm $ 399.500 2 dormitorios 2 baños 53 m² útiles San Diego, Franklin - Biobío, Santiago Solicitud online de visita",2025-07-27T20:41:46.835585,53,Departamento San Diego Id: 122693,Departamento,https://portalinmobiliario.com/MLC-1629182491-departamento-san-diego-id-122693-_JM#polycard_client=search-nordic&position=29&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Avenida Manuel Rodríguez Sur Id: 15519 Por Houm $ 530.000 2 dormitorios 2 baños 50 m² útiles Avenida Manuel Rodríguez Sur, Parque Almagro, Santiago",2,2,530,"Departamento en arriendo Departamento Avenida Manuel Rodríguez Sur Id: 15519 Por Houm $ 530.000 2 dormitorios 2 baños 50 m² útiles Avenida Manuel Rodríguez Sur, Parque Almagro, Santiago Solicitud onli...",2025-07-27T20:41:46.835675,50,Departamento Avenida Manuel Rodríguez Sur Id: 15519,Departamento,https://portalinmobiliario.com/MLC-2965561850-departamento-avenida-manuel-rodriguez-sur-id-15519-_JM#polycard_client=search-nordic&position=30&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Avenida Manuel Rodríguez Sur Id: 15519 Por Houm $ 530.000 2 dormitorios 2 baños 50 m² útiles Avenida Manuel Rodríguez Sur, Parque Almagro, Santiago",2,2,530,"Departamento en arriendo Departamento Avenida Manuel Rodríguez Sur Id: 15519 Por Houm $ 530.000 2 dormitorios 2 baños 50 m² útiles Avenida Manuel Rodríguez Sur, Parque Almagro, Santiago Solicitud onli...",2025-07-27T20:41:46.835760,50,Departamento Avenida Manuel Rodríguez Sur Id: 15519,Departamento,https://portalinmobiliario.com/MLC-2965561850-departamento-avenida-manuel-rodriguez-sur-id-15519-_JM#polycard_client=search-nordic&position=30&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Arturo Prat Id: 132498 Por Houm $ 300.000 1 dormitorio 1 baño 37 m² útiles Arturo Prat, Parque O'Higgins, Santiago",1,1,300,"Departamento en arriendo Departamento Arturo Prat Id: 132498 Por Houm $ 300.000 1 dormitorio 1 baño 37 m² útiles Arturo Prat, Parque O'Higgins, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.835903,37,Departamento Arturo Prat Id: 132498,Departamento,https://portalinmobiliario.com/MLC-1645814295-departamento-arturo-prat-id-132498-_JM#polycard_client=search-nordic&position=31&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Arturo Prat Id: 132498 Por Houm $ 300.000 1 dormitorio 1 baño 37 m² útiles Arturo Prat, Parque O'Higgins, Santiago",1,1,300,"Departamento en arriendo Departamento Arturo Prat Id: 132498 Por Houm $ 300.000 1 dormitorio 1 baño 37 m² útiles Arturo Prat, Parque O'Higgins, Santiago Solicitud online de visita",2025-07-27T20:41:46.836052,37,Departamento Arturo Prat Id: 132498,Departamento,https://portalinmobiliario.com/MLC-1645814295-departamento-arturo-prat-id-132498-_JM#polycard_client=search-nordic&position=31&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Amunátegui Id: 115257 Por Houm $ 500.000 2 dormitorios 2 baños 60 m² útiles Amunátegui, Centro Histórico De Santiago",2,2,500,"Departamento en arriendo Departamento Amunátegui Id: 115257 Por Houm $ 500.000 2 dormitorios 2 baños 60 m² útiles Amunátegui, Centro Histórico De Santiago, Santiago Solicitud online de visita Destacad...",2025-07-27T20:41:46.836151,60,Departamento Amunátegui Id: 115257,Departamento,https://portalinmobiliario.com/MLC-2867332366-departamento-amunategui-id-115257-_JM#polycard_client=search-nordic&position=32&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Amunátegui Id: 115257 Por Houm $ 500.000 2 dormitorios 2 baños 60 m² útiles Amunátegui, Centro Histórico De Santiago",2,2,500,"Departamento en arriendo Departamento Amunátegui Id: 115257 Por Houm $ 500.000 2 dormitorios 2 baños 60 m² útiles Amunátegui, Centro Histórico De Santiago, Santiago Solicitud online de visita",2025-07-27T20:41:46.836232,60,Departamento Amunátegui Id: 115257,Departamento,https://portalinmobiliario.com/MLC-2867332366-departamento-amunategui-id-115257-_JM#polycard_client=search-nordic&position=32&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Avenida Santa Isabel Id: 156564 Por Houm $ 500.000 2 dormitorios 1 baño 40 m² útiles Avenida Santa Isabel, Santa Isabel, Santiago",1,2,500,"Departamento en arriendo Departamento Avenida Santa Isabel Id: 156564 Por Houm $ 500.000 2 dormitorios 1 baño 40 m² útiles Avenida Santa Isabel, Santa Isabel, Santiago Solicitud online de visita Desta...",2025-07-27T20:41:46.836321,40,Departamento Avenida Santa Isabel Id: 156564,Departamento,https://portalinmobiliario.com/MLC-2978882130-departamento-avenida-santa-isabel-id-156564-_JM#polycard_client=search-nordic&position=33&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Avenida Santa Isabel Id: 156564 Por Houm $ 500.000 2 dormitorios 1 baño 40 m² útiles Avenida Santa Isabel, Santa Isabel, Santiago",1,2,500,"Departamento en arriendo Departamento Avenida Santa Isabel Id: 156564 Por Houm $ 500.000 2 dormitorios 1 baño 40 m² útiles Avenida Santa Isabel, Santa Isabel, Santiago Solicitud online de visita",2025-07-27T20:41:46.836399,40,Departamento Avenida Santa Isabel Id: 156564,Departamento,https://portalinmobiliario.com/MLC-2978882130-departamento-avenida-santa-isabel-id-156564-_JM#polycard_client=search-nordic&position=33&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento San Diego Id: 99153 Por Houm $ 290.000 1 dormitorio 1 baño 30 m² útiles San Diego, Parque O'Higgins, Santiago",1,1,290,"Departamento en arriendo Departamento San Diego Id: 99153 Por Houm $ 290.000 1 dormitorio 1 baño 30 m² útiles San Diego, Parque O'Higgins, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.836485,30,Departamento San Diego Id: 99153,Departamento,https://portalinmobiliario.com/MLC-2924181960-departamento-san-diego-id-99153-_JM#polycard_client=search-nordic&position=34&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento San Diego Id: 99153 Por Houm $ 290.000 1 dormitorio 1 baño 30 m² útiles San Diego, Parque O'Higgins, Santiago",1,1,290,"Departamento en arriendo Departamento San Diego Id: 99153 Por Houm $ 290.000 1 dormitorio 1 baño 30 m² útiles San Diego, Parque O'Higgins, Santiago Solicitud online de visita",2025-07-27T20:41:46.836559,30,Departamento San Diego Id: 99153,Departamento,https://portalinmobiliario.com/MLC-2924181960-departamento-san-diego-id-99153-_JM#polycard_client=search-nordic&position=34&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento San Martín Id: 27974 Por Houm $ 350.000 2 dormitorios 1 baño 52 m² útiles San Martín, Centro Histórico De Santiago",1,2,350,"Departamento en arriendo Departamento San Martín Id: 27974 Por Houm $ 350.000 2 dormitorios 1 baño 52 m² útiles San Martín, Centro Histórico De Santiago, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.836646,52,Departamento San Martín Id: 27974,Departamento,https://portalinmobiliario.com/MLC-2913350030-departamento-san-martin-id-27974-_JM#polycard_client=search-nordic&position=35&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento San Martín Id: 27974 Por Houm $ 350.000 2 dormitorios 1 baño 52 m² útiles San Martín, Centro Histórico De Santiago",1,2,350,"Departamento en arriendo Departamento San Martín Id: 27974 Por Houm $ 350.000 2 dormitorios 1 baño 52 m² útiles San Martín, Centro Histórico De Santiago, Santiago Solicitud online de visita",2025-07-27T20:41:46.836725,52,Departamento San Martín Id: 27974,Departamento,https://portalinmobiliario.com/MLC-2913350030-departamento-san-martin-id-27974-_JM#polycard_client=search-nordic&position=35&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Lira Id: 14192 Por Houm $ 405.000 2 dormitorios 2 baños 48 m² útiles Lira, Santa Isabel, Santiago",2,2,405,"Departamento en arriendo Departamento Lira Id: 14192 Por Houm $ 405.000 2 dormitorios 2 baños 48 m² útiles Lira, Santa Isabel, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.836810,48,Departamento Lira Id: 14192,Departamento,https://portalinmobiliario.com/MLC-2927297868-departamento-lira-id-14192-_JM#polycard_client=search-nordic&position=36&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Lira Id: 14192 Por Houm $ 405.000 2 dormitorios 2 baños 48 m² útiles Lira, Santa Isabel, Santiago",2,2,405,"Departamento en arriendo Departamento Lira Id: 14192 Por Houm $ 405.000 2 dormitorios 2 baños 48 m² útiles Lira, Santa Isabel, Santiago Solicitud online de visita",2025-07-27T20:41:46.836884,48,Departamento Lira Id: 14192,Departamento,https://portalinmobiliario.com/MLC-2927297868-departamento-lira-id-14192-_JM#polycard_client=search-nordic&position=36&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Juan Martínez De Rozas Id: 121410 Por Houm $ 280.000 1 dormitorio 1 baño 32 m² útiles Juan Martínez De Rozas, Parque Los Reyes, Santiago",1,1,280,"Departamento en arriendo Departamento Juan Martínez De Rozas Id: 121410 Por Houm $ 280.000 1 dormitorio 1 baño 32 m² útiles Juan Martínez De Rozas, Parque Los Reyes, Santiago Solicitud online de visit...",2025-07-27T20:41:46.836970,32,Departamento Juan Martínez De Rozas Id: 121410,Departamento,https://portalinmobiliario.com/MLC-2950236488-departamento-juan-martinez-de-rozas-id-121410-_JM#polycard_client=search-nordic&position=37&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Juan Martínez De Rozas Id: 121410 Por Houm $ 280.000 1 dormitorio 1 baño 32 m² útiles Juan Martínez De Rozas, Parque Los Reyes, Santiago",1,1,280,"Departamento en arriendo Departamento Juan Martínez De Rozas Id: 121410 Por Houm $ 280.000 1 dormitorio 1 baño 32 m² útiles Juan Martínez De Rozas, Parque Los Reyes, Santiago Solicitud online de visit...",2025-07-27T20:41:46.837054,32,Departamento Juan Martínez De Rozas Id: 121410,Departamento,https://portalinmobiliario.com/MLC-2950236488-departamento-juan-martinez-de-rozas-id-121410-_JM#polycard_client=search-nordic&position=37&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Ramón Corvalán Melgarejo Id: 81501 Por Houm $ 700.000 3 dormitorios 2 baños 71 m² útiles Ramón Corvalán Melgarejo, Barrio San Borja, Santiago",2,3,700,"Departamento en arriendo Departamento Ramón Corvalán Melgarejo Id: 81501 Por Houm $ 700.000 3 dormitorios 2 baños 71 m² útiles Ramón Corvalán Melgarejo, Barrio San Borja, Santiago Solicitud online de ...",2025-07-27T20:41:46.837157,71,Departamento Ramón Corvalán Melgarejo Id: 81501,Departamento,https://portalinmobiliario.com/MLC-2966382104-departamento-ramon-corvalan-melgarejo-id-81501-_JM#polycard_client=search-nordic&position=38&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Ramón Corvalán Melgarejo Id: 81501 Por Houm $ 700.000 3 dormitorios 2 baños 71 m² útiles Ramón Corvalán Melgarejo, Barrio San Borja, Santiago",2,3,700,"Departamento en arriendo Departamento Ramón Corvalán Melgarejo Id: 81501 Por Houm $ 700.000 3 dormitorios 2 baños 71 m² útiles Ramón Corvalán Melgarejo, Barrio San Borja, Santiago Solicitud online de ...",2025-07-27T20:41:46.837242,71,Departamento Ramón Corvalán Melgarejo Id: 81501,Departamento,https://portalinmobiliario.com/MLC-2966382104-departamento-ramon-corvalan-melgarejo-id-81501-_JM#polycard_client=search-nordic&position=38&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Zenteno Id: 89269 Por Houm $ 349.000 2 dormitorios 1 baño 47 m² útiles Zenteno, Parque O'Higgins, Santiago",1,2,349,"Departamento en arriendo Departamento Zenteno Id: 89269 Por Houm $ 349.000 2 dormitorios 1 baño 47 m² útiles Zenteno, Parque O'Higgins, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.837329,47,Departamento Zenteno Id: 89269,Departamento,https://portalinmobiliario.com/MLC-1645773763-departamento-zenteno-id-89269-_JM#polycard_client=search-nordic&position=39&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Zenteno Id: 89269 Por Houm $ 349.000 2 dormitorios 1 baño 47 m² útiles Zenteno, Parque O'Higgins, Santiago",1,2,349,"Departamento en arriendo Departamento Zenteno Id: 89269 Por Houm $ 349.000 2 dormitorios 1 baño 47 m² útiles Zenteno, Parque O'Higgins, Santiago Solicitud online de visita",2025-07-27T20:41:46.837406,47,Departamento Zenteno Id: 89269,Departamento,https://portalinmobiliario.com/MLC-1645773763-departamento-zenteno-id-89269-_JM#polycard_client=search-nordic&position=39&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento General Las Heras Id: 21034 Por Houm $ 475.000 2 dormitorios 2 baños 50 m² útiles General Las Heras, Parque Almagro, Santiago",2,2,475,"Departamento en arriendo Departamento General Las Heras Id: 21034 Por Houm $ 475.000 2 dormitorios 2 baños 50 m² útiles General Las Heras, Parque Almagro, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.837490,50,Departamento General Las Heras Id: 21034,Departamento,https://portalinmobiliario.com/MLC-2911865466-departamento-general-las-heras-id-21034-_JM#polycard_client=search-nordic&position=40&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento General Las Heras Id: 21034 Por Houm $ 475.000 2 dormitorios 2 baños 50 m² útiles General Las Heras, Parque Almagro, Santiago",2,2,475,"Departamento en arriendo Departamento General Las Heras Id: 21034 Por Houm $ 475.000 2 dormitorios 2 baños 50 m² útiles General Las Heras, Parque Almagro, Santiago Solicitud online de visita",2025-07-27T20:41:46.837563,50,Departamento General Las Heras Id: 21034,Departamento,https://portalinmobiliario.com/MLC-2911865466-departamento-general-las-heras-id-21034-_JM#polycard_client=search-nordic&position=40&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Esperanza Id: 117382 Por Houm $ 350.000 2 dormitorios 1 baño 40 m² útiles Esperanza, Barrio Yungay, Santiago",1,2,350,"Departamento en arriendo Departamento Esperanza Id: 117382 Por Houm $ 350.000 2 dormitorios 1 baño 40 m² útiles Esperanza, Barrio Yungay, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.837650,40,Departamento Esperanza Id: 117382,Departamento,https://portalinmobiliario.com/MLC-2928797524-departamento-esperanza-id-117382-_JM#polycard_client=search-nordic&position=41&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Esperanza Id: 117382 Por Houm $ 350.000 2 dormitorios 1 baño 40 m² útiles Esperanza, Barrio Yungay, Santiago",1,2,350,"Departamento en arriendo Departamento Esperanza Id: 117382 Por Houm $ 350.000 2 dormitorios 1 baño 40 m² útiles Esperanza, Barrio Yungay, Santiago Solicitud online de visita",2025-07-27T20:41:46.837726,40,Departamento Esperanza Id: 117382,Departamento,https://portalinmobiliario.com/MLC-2928797524-departamento-esperanza-id-117382-_JM#polycard_client=search-nordic&position=41&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Lira Id: 89561 Por Houm $ 310.000 1 dormitorio 1 baño 30 m² útiles Lira, Santa Isabel, Santiago",1,1,310,"Departamento en arriendo Departamento Lira Id: 89561 Por Houm $ 310.000 1 dormitorio 1 baño 30 m² útiles Lira, Santa Isabel, Santiago Solicitud online de visita Destacado",2025-07-27T20:41:46.837809,30,Departamento Lira Id: 89561,Departamento,https://portalinmobiliario.com/MLC-2950192826-departamento-lira-id-89561-_JM#polycard_client=search-nordic&position=42&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
"Departamento en arriendo Departamento Lira Id: 89561 Por Houm $ 310.000 1 dormitorio 1 baño 30 m² útiles Lira, Santa Isabel, Santiago",1,1,310,"Departamento en arriendo Departamento Lira Id: 89561 Por Houm $ 310.000 1 dormitorio 1 baño 30 m² útiles Lira, Santa Isabel, Santiago Solicitud online de visita",2025-07-27T20:41:46.837882,30,Departamento Lira Id: 89561,Departamento,https://portalinmobiliario.com/MLC-2950192826-departamento-lira-id-89561-_JM#polycard_client=search-nordic&position=42&search_layout=gallery&type=item&tracking_id=4bee0b40-c29a-4086-a0a9-a0d125f3a9fb
